%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1554974545498732570,1,1554974545498221078,,-0.471003979445,0.370222896338,-1.27751042928
1554974545498903326,2,1554974545498261327,,-0.473237454891,0.370407670736,-1.28639849141
1554974545509058483,3,1554974545508604943,,-0.475469768047,0.370459139347,-1.29892172462
1554974545518436314,4,1554974545517974684,,-0.477241098881,0.370653986931,-1.30813628309
1554974545528795018,5,1554974545528329261,,-0.479471534491,0.370783030987,-1.31764354804
1554974545538056703,6,1554974545537577797,,-0.48151487112,0.371160179377,-1.32907247761
1554974545548359169,7,1554974545547905069,,-0.483549177647,0.371337085962,-1.33973462402
1554974545548581617,8,1554974545547939809,,-0.485656261444,0.371757626534,-1.34933042471
1554974545558739462,9,1554974545558247173,,-0.487639725208,0.371709674597,-1.36670080174
1554974545569122743,10,1554974545568587158,,-0.490005463362,0.371968895197,-1.37730861193
1554974545588612924,11,1554974545588171902,,-0.492069214582,0.372457325459,-1.39043280165
1554974545588789727,12,1554974545588209265,,-0.494279563427,0.372661530972,-1.41107512914
1554974545599034548,13,1554974545598559671,,-0.496555566788,0.372892975807,-1.42822314203
1554974545599197940,14,1554974545598596735,,-0.499008357525,0.373470932245,-1.44282129148
1554974545608114451,15,1554974545607740194,,-0.501385807991,0.373508661985,-1.46522095555
1554974545618545757,16,1554974545618054775,,-0.503983795643,0.373705685139,-1.4854648867
1554974545628903652,17,1554974545628401057,,-0.506351649761,0.37416318059,-1.51062958476
1554974545638113117,18,1554974545637647086,,-0.508947968483,0.374660879374,-1.5349446365
1554974545648510446,19,1554974545648003599,,-0.511273443699,0.375119328499,-1.56036579935
1554974545648649844,20,1554974545648039750,,-0.514146745205,0.375656276941,-1.58748487297
1554974545658526533,21,1554974545658222149,,-0.516798198223,0.376025497913,-1.61627946861
1554974545669062377,22,1554974545668583860,,-0.519384980202,0.376716554165,-1.64431834598
1554974545688620575,23,1554974545688127550,,-0.522250175476,0.377306908369,-1.67499887927
1554974545688795944,24,1554974545688157914,,-0.524952769279,0.377982795238,-1.70864323043
1554974545699112521,25,1554974545698512435,,-0.527690887451,0.378503203392,-1.74540893388
1554974545699299507,26,1554974545698550367,,-0.530577778816,0.37932959199,-1.78015262451
1554974545708345199,27,1554974545707856719,,-0.533507049084,0.379984080791,-1.81502833262
1554974545718723422,28,1554974545718224829,,-0.536257445812,0.380969554186,-1.85217825921
1554974545729083785,29,1554974545728609885,,-0.539297997952,0.381689637899,-1.89033528334
1554974545738438553,30,1554974545737956305,,-0.542420804501,0.382704615593,-1.92997597116
1554974545748818126,31,1554974545748316330,,-0.545322239399,0.383535116911,-1.96809894017
1554974545749002822,32,1554974545748353250,,-0.548192441463,0.384281009436,-2.01271929575
1554974545758136800,33,1554974545757583718,,-0.551066279411,0.385090619326,-2.05423905053
1554974545768472831,34,1554974545767966708,,-0.55379575491,0.386040955782,-2.0918105434
1554974545789055488,35,1554974545788580139,,-0.556669294834,0.386953383684,-2.13369162462
1554974545789221300,36,1554974545788612758,,-0.559126257896,0.387714833021,-2.17765113939
1554974545798368203,37,1554974545797900253,,-0.561749994755,0.388800054789,-2.21703333999
1554974545798543456,38,1554974545797932101,,-0.564403891563,0.389789491892,-2.25916786328
1554974545808729095,39,1554974545808257734,,-0.56693148613,0.390447288752,-2.30129504806
1554974545819115681,40,1554974545818642676,,-0.569407880306,0.391486048698,-2.34061358014
1554974545828394037,41,1554974545827956775,,-0.571872234344,0.392407059669,-2.37890823905
1554974545838811499,42,1554974545838320564,,-0.574422121048,0.393489509821,-2.41959892858
1554974545848145331,43,1554974545847657968,,-0.57691526413,0.394371986389,-2.46156619887
1554974545848302058,44,1554974545847693571,,-0.579412043095,0.395680516958,-2.50669357952
1554974545858446244,45,1554974545857996509,,-0.581776976585,0.396914720535,-2.54360572493
1554974545868814587,46,1554974545868384464,,-0.584373950958,0.398170232773,-2.59066821301
1554974545898780987,47,1554974545898324703,,-0.587002635002,0.399755209684,-2.62709140593
1554974545899827604,48,1554974545898377281,,-0.594740986824,0.404889553785,-2.74868768174
1554974545908074714,49,1554974545907602253,,-0.597340166569,0.407123446465,-2.78596949746
1554974545918460207,50,1554974545917967011,,-0.599890589714,0.409216940403,-2.82736918978
1554974545928807353,51,1554974545928349003,,-0.602510690689,0.411386787891,-2.86548985573
1554974545938067598,52,1554974545937608698,,-0.605183243752,0.413824856281,-2.90630024858
1554974545948417898,53,1554974545947943799,,-0.607681274414,0.416465163231,-2.94360313258
1554974545948591996,54,1554974545947979263,,-0.610346138477,0.419154584408,-2.98473225662
1554974545958789638,55,1554974545958306802,,-0.61266708374,0.421964585781,-3.02480665638
1554974545968010836,56,1554974545967559621,,-0.61517816782,0.42486974597,-3.06374366664
1554974545978380352,57,1554974545977928951,,-0.617625594139,0.428250104189,-3.1009355508
1554974545999027997,58,1554974545998558647,,-0.620078742504,0.43105790019,3.1405125945
1554974545999200066,59,1554974545998603429,,-0.624724686146,0.438333362341,3.06068749191
1554974546008043857,60,1554974546007772443,,-0.626723647118,0.441921561956,3.0225203724
1554974546018581777,61,1554974546018119229,,-0.628872156143,0.445648610592,2.98420338249
1554974546028981004,62,1554974546028499474,,-0.630842506886,0.449434190989,2.94225665065
1554974546038238562,63,1554974546037804678,,-0.632872700691,0.453118830919,2.90419237346
1554974546048626393,64,1554974546048155207,,-0.63479167223,0.457336634398,2.86523093909
1554974546048797360,65,1554974546048191438,,-0.636521816254,0.46107211709,2.82914171636
1554974546058982806,66,1554974546058527343,,-0.63830190897,0.465261995792,2.79135762368
1554974546068092281,67,1554974546067818791,,-0.64004856348,0.469344228506,2.75745061619
1554974546078642577,68,1554974546078180335,,-0.641698241234,0.473640948534,2.7271878142
1554974546098317650,69,1554974546097837222,,-0.643183946609,0.477853149176,2.69341031511
1554974546098496505,70,1554974546097881862,,-0.646039485931,0.486255824566,2.63292243914
1554974546108322339,71,1554974546108049936,,-0.647451460361,0.490521758795,2.6050439827
1554974546118498649,72,1554974546118242618,,-0.648864448071,0.494801223278,2.57415002907
1554974546128920815,73,1554974546128471908,,-0.650164484978,0.499407827854,2.55253582737
1554974546138044354,74,1554974546137751017,,-0.651380121708,0.503462791443,2.521927187
1554974546148286858,75,1554974546147984796,,-0.652776241302,0.507853329182,2.50008390046
1554974546148460206,76,1554974546148002484,,-0.654034674168,0.512048482895,2.47394446719
1554974546158454986,77,1554974546158170054,,-0.65515178442,0.516134500504,2.4451989847
1554974546168701749,78,1554974546168433126,,-0.656447827816,0.520115315914,2.42268932386
1554974546177841389,79,1554974546177560509,,-0.657525122166,0.524565041065,2.40100802841
1554974546198514782,80,1554974546198060875,,-0.658940732479,0.528410613537,2.37577386678
1554974546198681868,81,1554974546198104352,,-0.661489367485,0.536713302135,2.32905178047
1554974546208921341,82,1554974546208431458,,-0.66266733408,0.540569782257,2.30483178896
1554974546218315162,83,1554974546217804154,,-0.664037704468,0.544574975967,2.28159675125
1554974546228623017,84,1554974546228183624,,-0.6650826931,0.54827272892,2.2618885288
1554974546238970779,85,1554974546238492679,,-0.666152358055,0.552211582661,2.24546686023
1554974546248311405,86,1554974546247814534,,-0.667088866234,0.55615478754,2.22550935265
1554974546248508233,87,1554974546247851500,,-0.668129622936,0.559736013412,2.20818064638
1554974546258651145,88,1554974546258180469,,-0.669095098972,0.563808560371,2.19465973989
1554974546269050955,89,1554974546268550310,,-0.669833242893,0.567601561546,2.18396910773
1554974546278320492,90,1554974546277872131,,-0.670652985573,0.571399390697,2.16986086849
1554974546288956791,91,1554974546288495232,,-0.671244382858,0.57540333271,2.15817998399
1554974546308431594,92,1554974546307986466,,-0.671719491482,0.579127311707,2.14833273176
1554974546308582235,93,1554974546308030593,,-0.672946512699,0.586826443672,2.13155903239
1554974546318468345,94,1554974546318218510,,-0.673372924328,0.590646207333,2.12726752797
1554974546328953988,95,1554974546328534032,,-0.673667252064,0.594603478909,2.12076600144
1554974546338370812,96,1554974546337914915,,-0.674110770226,0.598444223404,2.11946484631
1554974546348759456,97,1554974546348272164,,-0.674657285213,0.601962983608,2.10837134925
1554974546349460503,98,1554974546348307816,,-0.674935817719,0.605822622776,2.11050498157
1554974546359166653,99,1554974546358638367,,-0.675389170647,0.609327435493,2.10390236134
1554974546368511626,100,1554974546367966812,,-0.675746679306,0.613163053989,2.10635147352
1554974546378759717,101,1554974546378283893,,-0.676010489464,0.616718709469,2.10068980307
1554974546389111994,102,1554974546388636778,,-0.676504313946,0.620248019695,2.09948899633
1554974546408752670,103,1554974546408249000,,-0.676943182945,0.623759806156,2.09804611375
1554974546408905192,104,1554974546408294755,,-0.677752614021,0.630695998669,2.09568587596
1554974546418770760,105,1554974546418488419,,-0.678225934505,0.634265124798,2.09608631722
1554974546428230675,106,1554974546427797650,,-0.678540170193,0.637853324413,2.10117892292
1554974546438590488,107,1554974546438119604,,-0.678991436958,0.64108890295,2.09711301168
1554974546448949309,108,1554974546448492089,,-0.679698765278,0.644459307194,2.0945268555
1554974546449110436,109,1554974546448529093,,-0.680107593536,0.647499144077,2.09342429377
1554974546458061346,110,1554974546457749620,,-0.680709302425,0.651081621647,2.09820479539
1554974546468617929,111,1554974546468113372,,-0.681047976017,0.65395706892,2.09345927496
1554974546478893329,112,1554974546478449854,,-0.681828975677,0.65753442049,2.09952856347
1554974546488177743,113,1554974546487765089,,-0.682293713093,0.660397469997,2.09855284069
1554974546508960991,114,1554974546508496394,,-0.682813405991,0.663650512695,2.10576581701
1554974546509111732,115,1554974546508540881,,-0.684185624123,0.66980445385,2.10698774162
1554974546517993717,116,1554974546517731421,,-0.684659898281,0.672715127468,2.10981992622
