%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1555406918045016892,1,1555406918044574681,,-2.57279825211,-1.28650295734,2.11773739772
1555406918055069286,2,1555406918054827843,,-2.56944680214,-1.28851425648,2.00730291071
1555406918065671873,3,1555406918065201158,,-2.5675983429,-1.29000854492,1.91252520998
1555406918065765203,4,1555406918065233971,,-2.56600904465,-1.29023981094,1.82118094044
1555406918075689818,5,1555406918075419614,,-2.56388258934,-1.29132068157,1.72535538607
1555406918085061910,6,1555406918084594169,,-2.56213760376,-1.29188942909,1.626873405
1555406918095375031,7,1555406918094909176,,-2.56027245522,-1.292709589,1.52251133279
1555406918105624838,8,1555406918105182934,,-2.55859899521,-1.29245448112,1.42020721919
1555406918115895302,9,1555406918115445170,,-2.55689549446,-1.292730093,1.31639293249
1555406918116031442,10,1555406918115477989,,-2.55469059944,-1.29285228252,1.21842594472
1555406918125215165,11,1555406918124745356,,-2.55278849602,-1.29382109642,1.11321893522
1555406918135558976,12,1555406918135079093,,-2.55087971687,-1.29328429699,1.01053574709
1555406918145934267,13,1555406918145431974,,-2.54820251465,-1.29313075542,0.906751158687
1555406918155260305,14,1555406918154819073,,-2.54598402977,-1.29300510883,0.795477408911
1555406918165646701,15,1555406918165192793,,-2.54453396797,-1.29360675812,0.693835697179
1555406918165816095,16,1555406918165232650,,-2.54188752174,-1.293217659,0.584227398323
1555406918175893574,17,1555406918175464651,,-2.53991150856,-1.29236388206,0.476978393687
1555406918185243064,18,1555406918184815584,,-2.53704214096,-1.29261863232,0.381026421659
1555406918195658523,19,1555406918195181127,,-2.53434586525,-1.29274213314,0.281814702081
1555406918206022381,20,1555406918205555457,,-2.53191256523,-1.2923387289,0.173141493995
1555406918215422248,21,1555406918214939524,,-2.52978372574,-1.29216623306,0.0680441088834
1555406918225753888,22,1555406918225301330,,-2.52661633492,-1.29262852669,-0.0328724182271
1555406918225865584,23,1555406918225336956,,-2.52402806282,-1.29223263264,-0.144865459513
1555406918235798358,24,1555406918235543461,,-2.52170586586,-1.29146552086,-0.254246124201
1555406918245387936,25,1555406918244916443,,-2.51866006851,-1.2924516201,-0.349787039958
1555406918255804199,26,1555406918255353309,,-2.51622867584,-1.29324746132,-0.457381909159
1555406918266239531,27,1555406918265671840,,-2.51322293282,-1.29393744469,-0.546249895104
