%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1555407030044258822,1,1555407030043322340,,-2.60947966576,-1.18998420238,-2.88919554791
1555407030044469592,2,1555407030043506358,,-2.60823631287,-1.1909276247,-2.97293417602
1555407030064615903,3,1555407030063988295,,-2.60685157776,-1.19284105301,-3.05573303441
1555407030064628418,4,1555407030064025102,,-2.60558152199,-1.19365537167,-3.12881620249
1555407030064634663,5,1555407030064048591,,-2.60508918762,-1.19553267956,3.07205618
1555407030073443616,6,1555407030073168291,,-2.60405182838,-1.19682562351,2.98381239241
1555407030083990644,7,1555407030083526549,,-2.6030049324,-1.1985180378,2.90192419264
1555407030094373338,8,1555407030093910066,,-2.60248780251,-1.19950771332,2.80210322863
1555407030104832242,9,1555407030104287199,,-2.60195970535,-1.20022296906,2.72764942118
1555407030104845282,10,1555407030104324663,,-2.6009581089,-1.20155262947,2.63050997679
1555407030114147168,11,1555407030113658311,,-2.60028743744,-1.20276474953,2.55755864069
1555407030124481532,12,1555407030124029218,,-2.59982252121,-1.20414340496,2.45587458258
1555407030133760285,13,1555407030133278099,,-2.59914636612,-1.20519459248,2.360586747
1555407030154429336,14,1555407030153962674,,-2.59879136086,-1.20626759529,2.27787865324
1555407030154641533,15,1555407030153995968,,-2.59838986397,-1.20685732365,2.18336649881
1555407030154651042,16,1555407030154016982,,-2.59823966026,-1.20757901669,2.10766334638
1555407030164448699,17,1555407030164209002,,-2.59794664383,-1.20695948601,2.01785066211
1555407030173988624,18,1555407030173548815,,-2.59691214561,-1.20879256725,1.90867534258
1555407030184398119,19,1555407030183926563,,-2.59640359879,-1.20936226845,1.8275844383
1555407030194755820,20,1555407030194281326,,-2.59602713585,-1.20863938332,1.74068523221
1555407030204158825,21,1555407030203645842,,-2.5949947834,-1.21022844315,1.64760865534
1555407030214416869,22,1555407030213971685,,-2.59435939789,-1.21027219296,1.56750171162
1555407030214557911,23,1555407030214004008,,-2.59363746643,-1.21058034897,1.48471393922
1555407030223719861,24,1555407030223258390,,-2.59288311005,-1.21034562588,1.40868305714
1555407030234012121,25,1555407030233591768,,-2.59211587906,-1.210958004,1.3289337456
1555407030254628343,26,1555407030254167553,,-2.59086346626,-1.21020686626,1.24827157735
1555407030254776288,27,1555407030254200732,,-2.59002280235,-1.20957732201,1.1792277877
1555407030254877358,28,1555407030254229026,,-2.58872652054,-1.20992028713,1.1074527173
1555407030263729548,29,1555407030263476008,,-2.58760905266,-1.20970320702,1.02898322188
1555407030274206511,30,1555407030273783384,,-2.58575558662,-1.2084133625,0.94744010754
1555407030284624319,31,1555407030284166037,,-2.58424258232,-1.20891809464,0.899109803402
1555407030293939426,32,1555407030293480207,,-2.58376145363,-1.20829927921,0.824415766619
1555407030304308359,33,1555407030303832010,,-2.58136129379,-1.20759618282,0.769378885218
1555407030304476926,34,1555407030303868616,,-2.57940793037,-1.20596933365,0.70172387638
1555407030314673121,35,1555407030314234483,,-2.57861495018,-1.20485830307,0.660284798307
1555407030324056056,36,1555407030323578257,,-2.57610225677,-1.20516109467,0.578458503308
1555407030334089281,37,1555407030333753909,,-2.57432985306,-1.20429718494,0.535524331064
1555407030364022235,38,1555407030363490117,,-2.57203769684,-1.20352864265,0.4782162967
1555407030364143104,39,1555407030363543348,,-2.56420946121,-1.2011307478,0.347941963961
1555407030373970734,40,1555407030373697580,,-2.56235551834,-1.199909091,0.28987870609
1555407030384522748,41,1555407030384023977,,-2.55942940712,-1.20022082329,0.254457877483
1555407030393767739,42,1555407030393265338,,-2.55660223961,-1.19902551174,0.197280154194
1555407030404065020,43,1555407030403564319,,-2.55348014832,-1.19829285145,0.168032378346
1555407030414328379,44,1555407030413851776,,-2.55046343803,-1.19750404358,0.128056181312
1555407030414467520,45,1555407030413884806,,-2.54717230797,-1.19646048546,0.0807587782944
1555407030424321088,46,1555407030424076256,,-2.54382109642,-1.19568765163,0.0378051748985
1555407030433740785,47,1555407030433283916,,-2.54046106339,-1.19418311119,-0.00696565165652
1555407030444153290,48,1555407030443645608,,-2.53661799431,-1.19381046295,-0.0512004382174
1555407030464736246,49,1555407030464245573,,-2.53245997429,-1.19351410866,-0.0852981219674
1555407030464840798,50,1555407030464285635,,-2.52527570724,-1.19176495075,-0.171592349688
1555407030473775492,51,1555407030473473813,,-2.52094841003,-1.19124591351,-0.213928605238
1555407030484325508,52,1555407030483830839,,-2.51683855057,-1.19086050987,-0.249617151716
1555407030494703876,53,1555407030494216564,,-2.51283478737,-1.19023144245,-0.28692930155
1555407030504106431,54,1555407030503578406,,-2.50706076622,-1.19053816795,-0.324515373842
1555407030514501868,55,1555407030514002846,,-2.50364542007,-1.18921792507,-0.370214484534
1555407030514608242,56,1555407030514040380,,-2.49881649017,-1.18970227242,-0.395999440755
1555407030523396705,57,1555407030523163882,,-2.49430012703,-1.18919754028,-0.432157637176
1555407030544282511,58,1555407030543790676,,-2.48971867561,-1.1890553236,-0.468377885252
1555407030544416281,59,1555407030543827386,,-2.48512649536,-1.18956840038,-0.499171244209
1555407030564007891,60,1555407030563513842,,-2.4807612896,-1.18998813629,-0.511589613098
1555407030564199243,61,1555407030563555745,,-2.47147893906,-1.18987834454,-0.576001641937
1555407030574350613,62,1555407030573855316,,-2.46680617332,-1.19098484516,-0.595501032739
1555407030584453919,63,1555407030584130126,,-2.46231675148,-1.19111061096,-0.631330132394
1555407030593965149,64,1555407030593486819,,-2.45707178116,-1.19184923172,-0.652061693858
1555407030603971598,65,1555407030603691380,,-2.45238757133,-1.1919157505,-0.68667326606
1555407030606264388,66,1555407030603707246,,-2.44808650017,-1.19283533096,-0.700631231762
1555407030614508667,67,1555407030614040911,,-2.44297766685,-1.19326758385,-0.725457142846
1555407030623754063,68,1555407030623267516,,-2.43805480003,-1.19396352768,-0.750975959476
1555407030634070426,69,1555407030633577779,,-2.43382167816,-1.19449317455,-0.771916309023
1555407030644461500,70,1555407030643957046,,-2.42840337753,-1.19550585747,-0.790916588608
1555407030664101093,71,1555407030663601326,,-2.42380690575,-1.1953369379,-0.816705638387
1555407030664280501,72,1555407030663644058,,-2.41444563866,-1.19799351692,-0.849770330837
1555407030674451589,73,1555407030673983937,,-2.40924620628,-1.19824326038,-0.874703176979
1555407030684464900,74,1555407030684203778,,-2.40542221069,-1.19940698147,-0.897442691235
1555407030693687825,75,1555407030693395144,,-2.40051054955,-1.20041453838,-0.916579263129
1555407030704262162,76,1555407030703720933,,-2.39549636841,-1.20160448551,-0.940061859322
1555407030704376600,77,1555407030703755995,,-2.39101314545,-1.20233881474,-0.973116471992
1555407030714190992,78,1555407030713946561,,-2.38564491272,-1.20382928848,-0.997070111071
1555407030724801012,79,1555407030724306648,,-2.38074636459,-1.20514321327,-1.02886277359
1555407030734010217,80,1555407030733552104,,-2.37567949295,-1.20631074905,-1.06339017709
1555407030744417542,81,1555407030743918313,,-2.37052536011,-1.20813536644,-1.09172390253
1555407030754816951,82,1555407030754327836,,-2.36539983749,-1.20975363255,-1.12899689368
1555407030764122774,83,1555407030763632465,,-2.36072707176,-1.21128320694,-1.16468333812
1555407030764264954,84,1555407030763666323,,-2.35444331169,-1.21310377121,-1.21189724467
1555407030774049050,85,1555407030773820184,,-2.34992575645,-1.21472299099,-1.2460637364
1555407030784363070,86,1555407030784070632,,-2.34514498711,-1.21645963192,-1.2865187646
1555407030793790512,87,1555407030793299321,,-2.3398706913,-1.21826267242,-1.32760845329
1555407030804121834,88,1555407030803631923,,-2.33489012718,-1.21997618675,-1.36677186885
1555407030804257215,89,1555407030803665395,,-2.32908511162,-1.22185635567,-1.41586850773
1555407030814475741,90,1555407030814003480,,-2.32492566109,-1.22372353077,-1.45017801642
1555407030823744807,91,1555407030823253570,,-2.31973743439,-1.22590780258,-1.49262554077
1555407030833869152,92,1555407030833490581,,-2.31496667862,-1.22755300999,-1.53312274999
1555407030844279115,93,1555407030843784525,,-2.30918836594,-1.22962486744,-1.58390076589
1555407030854588684,94,1555407030854106718,,-2.30514502525,-1.23159527779,-1.6150222367
1555407030874077070,95,1555407030873628912,,-2.2999227047,-1.23361563683,-1.66065250763
1555407030874250994,96,1555407030873669035,,-2.28997015953,-1.23760044575,-1.74385074414
1555407030884494525,97,1555407030884006579,,-2.28549623489,-1.24008905888,-1.78430533096
1555407030893726866,98,1555407030893256277,,-2.28107643127,-1.24126076698,-1.82423076065
1555407030904098663,99,1555407030903615110,,-2.2754535675,-1.24349188805,-1.87799529865
1555407030904251803,100,1555407030903648331,,-2.27166867256,-1.24551224709,-1.90887679016
1555407030914244396,101,1555407030913874485,,-2.26603960991,-1.24802947044,-1.95490211575
1555407030924581751,102,1555407030924161470,,-2.26182842255,-1.24995911121,-1.997314488
1555407030934063439,103,1555407030933568187,,-2.25694966316,-1.25154578686,-2.03945860161
1555407030944260629,104,1555407030943839530,,-2.25182557106,-1.25335085392,-2.08516011268
1555407030954630704,105,1555407030954109836,,-2.24742555618,-1.25604963303,-2.13528896093
1555407030974177517,106,1555407030973702995,,-2.24304246902,-1.25782442093,-2.16733739061
1555407030974284078,107,1555407030973746029,,-2.23483586311,-1.26110649109,-2.24413478301
1555407030984499414,108,1555407030984034468,,-2.2306895256,-1.26375520229,-2.29155574625
1555407030993754447,109,1555407030993272141,,-2.22652626038,-1.26593983173,-2.33554043706
1555407031004011633,110,1555407031003541568,,-2.22310471535,-1.26777541637,-2.36946857566
1555407031004131704,111,1555407031003574860,,-2.21902227402,-1.27042365074,-2.40975219089
1555407031014091674,112,1555407031013797266,,-2.21514582634,-1.27286601067,-2.46188532753
1555407031024564974,113,1555407031024117662,,-2.2122130394,-1.27497434616,-2.49710726854
1555407031033926796,114,1555407031033497830,,-2.20825386047,-1.27808582783,-2.55506333411
1555407031044395960,115,1555407031043890784,,-2.20546197891,-1.28050744534,-2.60050920443
1555407031054719035,116,1555407031054254271,,-2.20228242874,-1.2829117775,-2.64057624869
1555407031074498335,117,1555407031073971014,,-2.20016860962,-1.28568446636,-2.68211095587
1555407031074652289,118,1555407031074009469,,-2.19738268852,-1.28781116009,-2.7369551092
1555407031074798199,119,1555407031074038808,,-2.19470000267,-1.29063796997,-2.77927652486
1555407031083730736,120,1555407031083281313,,-2.19259405136,-1.29279375076,-2.82632080782
1555407031093764643,121,1555407031093494199,,-2.18939614296,-1.29532849789,-2.87318332513
1555407031104242626,122,1555407031103793345,,-2.18782281876,-1.29825758934,-2.9074055875
1555407031104447248,123,1555407031103829133,,-2.18546080589,-1.30032372475,-2.95978220804
1555407031114575768,124,1555407031114139404,,-2.18375253677,-1.30266785622,-3.00284445462
1555407031123917526,125,1555407031123508132,,-2.18210363388,-1.30456233025,-3.04481130443
1555407031134019210,126,1555407031133728338,,-2.17951464653,-1.30733954906,-3.09183126433
1555407031144198477,127,1555407031143905834,,-2.17749190331,-1.30922365189,-3.13852743411
1555407031154878966,128,1555407031154201756,,-2.17554092407,-1.31129729748,3.09775586555
1555407031154887959,129,1555407031154236648,,-2.17374444008,-1.31375324726,3.05525097564
1555407031184433764,130,1555407031183924261,,-2.17157053947,-1.31608331203,3.00318490437
1555407031184620855,131,1555407031183970695,,-2.17019605637,-1.3183068037,2.96392837893
1555407031184755114,132,1555407031184001690,,-2.16790032387,-1.32017052174,2.90841036642
1555407031194436270,133,1555407031194206816,,-2.16682291031,-1.32211649418,2.85782444034
1555407031203641612,134,1555407031203401140,,-2.16505861282,-1.32405900955,2.80504902482
1555407031214163609,135,1555407031213701081,,-2.16406321526,-1.32638001442,2.75714978842
1555407031214340418,136,1555407031213740381,,-2.16239023209,-1.32762765884,2.69978074562
1555407031224559445,137,1555407031224118799,,-2.16131663322,-1.32985496521,2.65004124903
1555407031233641549,138,1555407031233351364,,-2.16014099121,-1.33159708977,2.59323190633
1555407031244176509,139,1555407031243709151,,-2.15968465805,-1.33290684223,2.52752857577
1555407031254499990,140,1555407031254074022,,-2.15829515457,-1.33445179462,2.47505024963
1555407031254679912,141,1555407031254111660,,-2.15745830536,-1.33622479439,2.41074382221
1555407031284487594,142,1555407031283991357,,-2.15672373772,-1.33735752106,2.34644769056
1555407031284654099,143,1555407031284031392,,-2.1557226181,-1.33872997761,2.28606886134
1555407031284795354,144,1555407031284063284,,-2.15492296219,-1.34053766727,2.23156668059
1555407031293383462,145,1555407031293182223,,-2.1542506218,-1.34105885029,2.15665319756
1555407031303587392,146,1555407031303356460,,-2.15391182899,-1.34215271473,2.08646383111
1555407031303712964,147,1555407031303391351,,-2.15265750885,-1.34318459034,2.02947144375
1555407031314138753,148,1555407031313670478,,-2.15231108665,-1.34382772446,1.96460756775
1555407031324475906,149,1555407031324032639,,-2.1506280899,-1.34540772438,1.89192015717
1555407031333482688,150,1555407031333215721,,-2.1509115696,-1.34607791901,1.83086851063
1555407031344049358,151,1555407031343577543,,-2.14991211891,-1.34701037407,1.76527810923
1555407031354414697,152,1555407031353911118,,-2.14897632599,-1.34799683094,1.69804886983
1555407031354588873,153,1555407031353947679,,-2.14769983292,-1.34855270386,1.64554070037
1555407031384334274,154,1555407031383865702,,-2.14696335793,-1.34969997406,1.57107599072
1555407031384511102,155,1555407031383901734,,-2.14585733414,-1.35000085831,1.50640451743
1555407031384651380,156,1555407031383945180,,-2.14537572861,-1.35114765167,1.44545245596
1555407031394385720,157,1555407031394148576,,-2.14413738251,-1.35150766373,1.38563887027
1555407031404045099,158,1555407031403528202,,-2.14288973808,-1.35219967365,1.31902986449
1555407031414361334,159,1555407031413898691,,-2.14221286774,-1.35281443596,1.26393965917
1555407031414615908,160,1555407031413939418,,-2.14105391502,-1.35330355167,1.19411208162
1555407031424805211,161,1555407031424321480,,-2.1396458149,-1.35356092453,1.15971153298
1555407031433843379,162,1555407031433604902,,-2.13862633705,-1.35272443295,1.10494364792
1555407031444111814,163,1555407031443831338,,-2.13652992249,-1.35336327553,1.04281223368
