%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1554974647748759019,9,1554974647748508930,,0.0,1.0,1.0
1554974647848741876,10,1554974647848509073,,0.0,0.0,1.0
1554974647948817940,11,1554974647948535919,,1.0,1.0,1.0
1554974648048741442,12,1554974648048506021,,1.0,1.0,1.0
1554974648148629197,13,1554974648148453950,,1.0,0.0,1.0
1554974648248734302,14,1554974648248488903,,0.0,0.0,1.0
1554974648348683445,15,1554974648348505973,,1.0,0.0,1.0
1554974648448656177,16,1554974648448405981,,0.0,0.0,1.0
1554974648548750751,17,1554974648548511981,,0.0,0.0,1.0
1554974648648770917,18,1554974648648536920,,1.0,0.0,1.0
1554974648748792336,19,1554974648748529911,,0.0,1.0,1.0
1554974648848803440,20,1554974648848524093,,0.0,0.0,1.0
1554974648948774133,21,1554974648948534011,,0.0,0.0,1.0
1554974649048746759,22,1554974649048501968,,1.0,1.0,1.0
1554974649148778539,23,1554974649148463010,,1.0,0.0,1.0
1554974649248937048,24,1554974649248501062,,0.0,1.0,1.0
1554974649348660861,25,1554974649348455905,,1.0,1.0,1.0
1554974649448765314,26,1554974649448513984,,0.0,0.0,1.0
1554974649548739814,27,1554974649548492908,,1.0,1.0,1.0
1554974649648800528,28,1554974649648535013,,1.0,1.0,1.0
1554974649748585016,29,1554974649748449087,,0.0,0.0,1.0
1554974649848787286,30,1554974649848510026,,1.0,1.0,1.0
1554974649948749100,31,1554974649948491096,,1.0,1.0,1.0
1554974650048675512,32,1554974650048460960,,1.0,0.0,1.0
1554974650148760254,33,1554974650148478984,,1.0,0.0,1.0
1554974650248718130,34,1554974650248483896,,1.0,1.0,1.0
1554974650348802833,35,1554974650348505020,,0.0,0.0,1.0
1554974650448801359,36,1554974650448534965,,1.0,0.0,1.0
1554974650548948907,37,1554974650548532962,,1.0,0.0,1.0
1554974650648785738,38,1554974650648530960,,0.0,0.0,1.0
1554974650748924884,39,1554974650748500108,,0.0,0.0,1.0
1554974650848762541,40,1554974650848514080,,1.0,0.0,1.0
1554974650948777568,41,1554974650948529958,,1.0,1.0,1.0
1554974651048792357,42,1554974651048516035,,0.0,1.0,1.0
1554974651148708045,43,1554974651148474931,,0.0,0.0,1.0
1554974651248688877,44,1554974651248457908,,0.0,1.0,1.0
1554974651348666297,45,1554974651348472118,,1.0,0.0,1.0
1554974651448673908,46,1554974651448478937,,0.0,0.0,1.0
1554974651548718909,47,1554974651548474073,,1.0,1.0,1.0
1554974651648682604,48,1554974651648427009,,1.0,0.0,1.0
