%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1555410569901135421,1,1555410569900560093,,-2.61520981789,-1.26058697701,2.5113390462
1555410569910433226,2,1555410569909959297,,-2.61307382584,-1.26216673851,2.42528193217
1555410569920911659,3,1555410569920301549,,-2.61161422729,-1.26340794563,2.33395465759
1555410569920922293,4,1555410569920334545,,-2.61032533646,-1.26504552364,2.25737598169
1555410569930911515,5,1555410569930515690,,-2.60913062096,-1.26615583897,2.17005629484
1555410569950762325,6,1555410569950153815,,-2.60787463188,-1.26673603058,2.07613083181
1555410569950776042,7,1555410569950188093,,-2.60636496544,-1.26850569248,1.99349199612
1555410569961123982,8,1555410569960531721,,-2.60514998436,-1.26975607872,1.89643431756
1555410569961137727,9,1555410569960565689,,-2.60386562347,-1.27057099342,1.8038194223
1555410569980482347,10,1555410569980001742,,-2.60355234146,-1.27003085613,1.7198370752
1555410569980610604,11,1555410569980035912,,-2.60135006905,-1.2711956501,1.61976678035
1555410569990799816,12,1555410569990331415,,-2.60051631927,-1.27199673653,1.51673205363
1555410570000081229,13,1555410569999573106,,-2.59936857224,-1.27282547951,1.4169022661
1555410570010375147,14,1555410570009897230,,-2.59786272049,-1.27285969257,1.32477526903
1555410570020690398,15,1555410570020197756,,-2.59689640999,-1.27292001247,1.23115566971
1555410570020808937,16,1555410570020231060,,-2.59542703629,-1.27330803871,1.13363431939
1555410570030660209,17,1555410570030431233,,-2.5938873291,-1.27368164062,1.02932593657
1555410570039864942,18,1555410570039535980,,-2.59250712395,-1.27430617809,0.937694172116
1555410570050261188,19,1555410570049798340,,-2.59209275246,-1.27362895012,0.832535228522
1555410570060592612,20,1555410570060121260,,-2.59001708031,-1.27432405949,0.730860647227
1555410570070688647,21,1555410570070416465,,-2.58871746063,-1.27466952801,0.629086837022
1555410570070842761,22,1555410570070432336,,-2.58635520935,-1.27546036243,0.550501492835
1555410570090279383,23,1555410570089809034,,-2.58506274223,-1.27465903759,0.445106134818
1555410570090435405,24,1555410570089845738,,-2.58307218552,-1.27497375011,0.36313727815
1555410570100580511,25,1555410570100115755,,-2.5812253952,-1.27514207363,0.253271774883
1555410570110876345,26,1555410570110397185,,-2.57886910439,-1.27549433708,0.176296743973
1555410570120083014,27,1555410570119600872,,-2.5764439106,-1.27565085888,0.0800315388925
1555410570130255490,28,1555410570129911599,,-2.57395458221,-1.27567100525,-0.0129562600931
1555410570130379711,29,1555410570129934551,,-2.57174706459,-1.27588534355,-0.10322052685
1555410570150962850,30,1555410570150498229,,-2.5692293644,-1.27685904503,-0.185184010215
1555410570151128148,31,1555410570150531469,,-2.56726837158,-1.27731847763,-0.268194601218
1555410570160273348,32,1555410570159795568,,-2.56460762024,-1.27812063694,-0.345395587353
1555410570170567492,33,1555410570170100660,,-2.56176114082,-1.27887713909,-0.434282725993
1555410570180860242,34,1555410570180388265,,-2.55896806717,-1.28025460243,-0.508693804325
1555410570181024295,35,1555410570180421237,,-2.55574417114,-1.28016364574,-0.587304201611
1555410570190115998,36,1555410570189633485,,-2.55390405655,-1.28228187561,-0.655114025997
1555410570200457131,37,1555410570199972247,,-2.55108380318,-1.28382194042,-0.720490314347
1555410570210750794,38,1555410570210302542,,-2.54814195633,-1.28509163857,-0.796457504442
1555410570220009416,39,1555410570219543964,,-2.54565048218,-1.28676402569,-0.852850371618
1555410570230176224,40,1555410570229824809,,-2.54189634323,-1.2887377739,-0.922773246782
1555410570230329998,41,1555410570229853699,,-2.53958559036,-1.29051673412,-0.977598616429
1555410570240325602,42,1555410570240045841,,-2.53609371185,-1.29202795029,-1.04812024134
1555410570250847918,43,1555410570250392174,,-2.53378629684,-1.29410588741,-1.10216440509
1555410570260096765,44,1555410570259630986,,-2.53053116798,-1.29645717144,-1.16265322688
1555410570270137839,45,1555410570269883921,,-2.52828288078,-1.29900848866,-1.21035879369
1555410570270275697,46,1555410570269899646,,-2.5253868103,-1.30120992661,-1.26591293384
1555410570280364960,47,1555410570280085510,,-2.52287983894,-1.30384981632,-1.31182793564
1555410570290896046,48,1555410570290433648,,-2.5196928978,-1.3066920042,-1.36245743391
1555410570300275535,49,1555410570299802898,,-2.51711773872,-1.30953669548,-1.41062404071
1555410570310613929,50,1555410570310175343,,-2.51423478127,-1.31260085106,-1.45931647155
1555410570321081513,51,1555410570320621107,,-2.51191020012,-1.31540417671,-1.50394213251
1555410570350882758,52,1555410570350409526,,-2.50890898705,-1.31880378723,-1.54737562149
1555410570351084800,53,1555410570350461909,,-2.50057697296,-1.3295468092,-1.6889678104
1555410570360215200,54,1555410570359764232,,-2.49839544296,-1.3335505724,-1.73471042247
1555410570370477077,55,1555410570370051795,,-2.49596762657,-1.33710801601,-1.78766789382
1555410570370652545,56,1555410570370085024,,-2.4944460392,-1.34145617485,-1.82767539557
1555410570380557294,57,1555410570380274038,,-2.49188947678,-1.34617114067,-1.87245502938
1555410570391089998,58,1555410570390622998,,-2.48976612091,-1.34915709496,-1.91504849301
1555410570400451587,59,1555410570400001581,,-2.48755884171,-1.35424792767,-1.96385310973
1555410570410829281,60,1555410570410374639,,-2.48515844345,-1.3584356308,-2.01040393915
1555410570410967995,61,1555410570410407064,,-2.48427939415,-1.36343598366,-2.05509831562
1555410570450838983,62,1555410570450380879,,-2.48206543922,-1.36763811111,-2.08278466884
