%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1555407358393264960,8,1555407358393065929,,0.0,0.0,1.0
1555407358493358752,9,1555407358493119001,,1.0,0.0,1.0
1555407358593399592,10,1555407358593120098,,1.0,0.0,1.0
1555407358693268266,11,1555407358693059921,,1.0,1.0,1.0
1555407358793365350,12,1555407358793126106,,1.0,0.0,1.0
1555407358893360343,13,1555407358893121957,,0.0,0.0,1.0
1555407358993408621,14,1555407358993124008,,0.0,1.0,1.0
1555407359093374995,15,1555407359093121051,,0.0,0.0,1.0
1555407359193365223,16,1555407359193125963,,0.0,0.0,1.0
1555407359293374407,17,1555407359293121099,,1.0,1.0,1.0
1555407359393367809,18,1555407359393124103,,0.0,0.0,1.0
1555407359493356495,19,1555407359493120908,,0.0,1.0,1.0
1555407359593278088,20,1555407359593061923,,0.0,0.0,1.0
1555407359693358497,21,1555407359693120956,,1.0,0.0,1.0
1555407359793362376,22,1555407359793119907,,1.0,1.0,1.0
1555407359893267880,23,1555407359893057107,,1.0,1.0,1.0
1555407359993531547,24,1555407359993120908,,1.0,1.0,1.0
1555407360093381601,25,1555407360093123912,,0.0,1.0,1.0
1555407360193516436,26,1555407360193178892,,1.0,1.0,1.0
1555407360293249205,27,1555407360293060064,,0.0,0.0,1.0
1555407360393220977,28,1555407360393039941,,0.0,1.0,1.0
1555407360493425720,29,1555407360493119001,,1.0,0.0,1.0
1555407360593505622,30,1555407360593122005,,1.0,0.0,1.0
1555407360693253902,31,1555407360693063974,,0.0,0.0,1.0
1555407360793425955,32,1555407360793119907,,0.0,1.0,1.0
1555407360893389120,33,1555407360893121004,,1.0,0.0,1.0
1555407360993339240,34,1555407360993094921,,0.0,0.0,1.0
1555407361093365430,35,1555407361093036890,,0.0,0.0,1.0
1555407361193472275,36,1555407361193123102,,1.0,0.0,1.0
1555407361293360552,37,1555407361293070077,,0.0,0.0,1.0
1555407361393376442,38,1555407361393119096,,0.0,1.0,1.0
1555407361493502256,39,1555407361493082046,,0.0,1.0,1.0
1555407361593384696,40,1555407361593097925,,0.0,1.0,1.0
1555407361693271607,41,1555407361693037033,,1.0,0.0,1.0
1555407361793293404,42,1555407361793057918,,0.0,0.0,1.0
1555407361893345004,43,1555407361893095016,,1.0,0.0,1.0
1555407361993377976,44,1555407361993091106,,1.0,0.0,1.0
1555407362093243915,45,1555407362093066930,,1.0,1.0,1.0
1555407362193262598,46,1555407362193068027,,1.0,1.0,1.0
1555407362293209323,47,1555407362293028116,,0.0,0.0,1.0
1555407362393370846,48,1555407362393085956,,0.0,0.0,1.0
1555407362493362928,49,1555407362493084907,,0.0,1.0,1.0
1555407362593264018,50,1555407362592979907,,1.0,0.0,1.0
1555407362693368349,51,1555407362693141937,,1.0,1.0,1.0
1555407362793357049,52,1555407362793124914,,0.0,1.0,1.0
1555407362893377058,53,1555407362893055915,,0.0,0.0,1.0
1555407362993256681,54,1555407362993067026,,1.0,0.0,1.0
1555407363093363093,55,1555407363093121051,,1.0,1.0,1.0
1555407363193363630,56,1555407363193118095,,1.0,0.0,1.0
1555407363293337304,57,1555407363293057918,,1.0,1.0,1.0
1555407363393360719,58,1555407363393121957,,0.0,0.0,1.0
1555407363493273799,59,1555407363493079900,,1.0,0.0,1.0
1555407363593368496,60,1555407363593122005,,1.0,0.0,1.0
1555407363693267537,61,1555407363693058967,,0.0,1.0,1.0
1555407363793373709,62,1555407363793123006,,1.0,1.0,1.0
1555407363893364546,63,1555407363893119096,,1.0,1.0,1.0
1555407363993523290,64,1555407363993120908,,1.0,0.0,1.0
1555407364093374742,65,1555407364093126058,,0.0,0.0,1.0
1555407364193366333,66,1555407364193123102,,1.0,1.0,1.0
1555407364293413562,67,1555407364293121099,,0.0,0.0,1.0
1555407364393321232,68,1555407364393091917,,1.0,1.0,1.0
1555407364493367032,69,1555407364493124961,,0.0,1.0,1.0
1555407364593378631,70,1555407364593122005,,0.0,1.0,1.0
1555407364693280510,71,1555407364693057060,,0.0,0.0,1.0
1555407364793367083,72,1555407364793124914,,1.0,1.0,1.0
1555407364893270368,73,1555407364893063068,,0.0,0.0,1.0
1555407364993201896,74,1555407364993030071,,1.0,0.0,1.0
1555407365093385419,75,1555407365093097925,,0.0,0.0,1.0
1555407365193530511,76,1555407365193099021,,0.0,0.0,1.0
1555407365293373706,77,1555407365293093919,,0.0,0.0,1.0
1555407365393555473,78,1555407365393157958,,0.0,0.0,1.0
1555407365493461407,79,1555407365493174076,,1.0,0.0,1.0
1555407365593363880,80,1555407365593096017,,1.0,1.0,1.0
1555407365693357080,81,1555407365693095922,,0.0,0.0,1.0
1555407365793428777,82,1555407365793126106,,1.0,1.0,1.0
1555407365893278522,83,1555407365893059015,,1.0,1.0,1.0
1555407365993379127,84,1555407365993128061,,0.0,0.0,1.0
1555407366093372598,85,1555407366093115091,,1.0,1.0,1.0
1555407366193233856,86,1555407366193037033,,0.0,0.0,1.0
1555407366293336683,87,1555407366293100118,,0.0,0.0,1.0
1555407366393552347,88,1555407366393129110,,0.0,1.0,1.0
