%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1555407045724933779,164,1555407045724684953,,0.0,0.0,1.0
1555407045824907273,165,1555407045824701070,,0.0,0.0,1.0
1555407045924876486,166,1555407045924671888,,1.0,1.0,1.0
1555407046024864432,167,1555407046024671077,,0.0,0.0,1.0
1555407046124941395,168,1555407046124675035,,1.0,0.0,1.0
1555407046224990527,169,1555407046224666118,,0.0,0.0,1.0
1555407046325086314,170,1555407046324697017,,0.0,1.0,1.0
1555407046425130203,171,1555407046424747943,,1.0,1.0,1.0
1555407046524957709,172,1555407046524729013,,1.0,1.0,1.0
1555407046624939662,173,1555407046624703884,,1.0,1.0,1.0
1555407046725006644,174,1555407046724698066,,1.0,0.0,1.0
1555407046824886080,175,1555407046824698925,,1.0,1.0,1.0
1555407046925097599,176,1555407046924716949,,0.0,0.0,1.0
1555407047024875511,177,1555407047024698972,,1.0,0.0,1.0
1555407047124895643,178,1555407047124674081,,0.0,1.0,1.0
1555407047224904175,179,1555407047224697113,,0.0,1.0,1.0
1555407047324840715,180,1555407047324671983,,0.0,0.0,1.0
1555407047425020625,181,1555407047424719095,,1.0,0.0,1.0
1555407047525040458,182,1555407047524708032,,0.0,1.0,1.0
1555407047624934280,183,1555407047624717950,,0.0,0.0,1.0
1555407047724839512,184,1555407047724675893,,0.0,0.0,1.0
1555407047824870719,185,1555407047824672937,,0.0,1.0,1.0
1555407047924913240,186,1555407047924705028,,0.0,0.0,1.0
1555407048024889612,187,1555407048024699926,,1.0,0.0,1.0
1555407048124889472,188,1555407048124696016,,1.0,0.0,1.0
1555407048224941246,189,1555407048224699020,,1.0,0.0,1.0
1555407048324909908,190,1555407048324672937,,0.0,1.0,1.0
1555407048424951779,191,1555407048424710988,,0.0,0.0,1.0
1555407048524933386,192,1555407048524702072,,0.0,1.0,1.0
1555407048625008558,193,1555407048624746084,,0.0,1.0,1.0
1555407048724963331,194,1555407048724718093,,1.0,1.0,1.0
1555407048824943420,195,1555407048824719905,,1.0,1.0,1.0
1555407048924914706,196,1555407048924691915,,0.0,0.0,1.0
1555407049024983875,197,1555407049024749040,,0.0,0.0,1.0
1555407049124938842,198,1555407049124711036,,1.0,0.0,1.0
1555407049224985380,199,1555407049224711894,,0.0,1.0,1.0
1555407049324977106,200,1555407049324707984,,1.0,1.0,1.0
1555407049424954118,201,1555407049424717903,,1.0,0.0,1.0
1555407049524946653,202,1555407049524714946,,0.0,0.0,1.0
1555407049624988219,203,1555407049624751091,,0.0,1.0,1.0
1555407049725031345,204,1555407049724754095,,1.0,1.0,1.0
1555407049824988556,205,1555407049824750900,,0.0,1.0,1.0
1555407049924985987,206,1555407049924674034,,1.0,1.0,1.0
1555407050024904456,207,1555407050024682998,,0.0,0.0,1.0
1555407050124868679,208,1555407050124646902,,0.0,1.0,1.0
1555407050224934763,209,1555407050224709987,,0.0,1.0,1.0
1555407050324929276,210,1555407050324711084,,1.0,0.0,1.0
1555407050424843955,211,1555407050424613952,,1.0,1.0,1.0
1555407050524968269,212,1555407050524702072,,1.0,1.0,1.0
1555407050625011696,213,1555407050624754905,,0.0,1.0,1.0
1555407050725011492,214,1555407050724746942,,0.0,0.0,1.0
1555407050824994251,215,1555407050824752092,,1.0,1.0,1.0
1555407050924996228,216,1555407050924748897,,0.0,0.0,1.0
1555407051024963683,217,1555407051024719953,,1.0,1.0,1.0
1555407051124958047,218,1555407051124720096,,1.0,0.0,1.0
1555407051224933203,219,1555407051224709033,,1.0,0.0,1.0
1555407051324935082,220,1555407051324712038,,0.0,0.0,1.0
1555407051424937208,221,1555407051424710035,,1.0,1.0,1.0
1555407051524935055,222,1555407051524710893,,0.0,0.0,1.0
1555407051624953714,223,1555407051624725103,,0.0,1.0,1.0
1555407051724998718,224,1555407051724746942,,0.0,0.0,1.0
1555407051824956385,225,1555407051824714899,,0.0,0.0,1.0
