%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1554974690840374124,1,1554974690839819201,,-0.628377974033,-0.227057948709,-3.06812602499
1554974690850734884,2,1554974690850275805,,-0.629935801029,-0.226901784539,3.1301298694
1554974690861209403,3,1554974690860617422,,-0.631609618664,-0.226897373796,3.04280494746
1554974690861222082,4,1554974690860653532,,-0.633051753044,-0.226735591888,2.95627062251
1554974690870329581,5,1554974690869932177,,-0.634694576263,-0.226966947317,2.86683964058
1554974690880780354,6,1554974690880310680,,-0.63603335619,-0.227014422417,2.77631080036
1554974690891179233,7,1554974690890686383,,-0.637465238571,-0.227002650499,2.68491555661
1554974690900449602,8,1554974690900011169,,-0.6388002038,-0.226854339242,2.59309716212
1554974690910848889,9,1554974690910359526,,-0.640190422535,-0.227122619748,2.50198819059
1554974690921265737,10,1554974690920732536,,-0.64154946804,-0.227204754949,2.40693691479
1554974690921278048,11,1554974690920763920,,-0.64279717207,-0.227389886975,2.31595391603
1554974690930419674,12,1554974690929982321,,-0.644086062908,-0.227369040251,2.21853257219
1554974690940752911,13,1554974690940291455,,-0.645303666592,-0.227583095431,2.12431938037
1554974690951051117,14,1554974690950614092,,-0.646559596062,-0.227689221501,2.02435420699
1554974690960414697,15,1554974690959955640,,-0.647731721401,-0.228019997478,1.92688525076
1554974690970742569,16,1554974690970276434,,-0.649067640305,-0.228216528893,1.82540483835
1554974690970855314,17,1554974690970311034,,-0.65021687746,-0.228517428041,1.72794758877
1554974690980703005,18,1554974690980479926,,-0.651443660259,-0.228839278221,1.62605820338
1554974690990878352,19,1554974690990650533,,-0.652646183968,-0.229459494352,1.52486890069
1554974691000461623,20,1554974691000006992,,-0.653861582279,-0.229672461748,1.41813515087
1554974691010753842,21,1554974691010264584,,-0.655224859715,-0.230091333389,1.31591626957
1554974691021141358,22,1554974691020643419,,-0.656479001045,-0.23065392673,1.21056290483
1554974691021267811,23,1554974691020679505,,-0.657702863216,-0.231237947941,1.1057995686
1554974691030057999,24,1554974691029842973,,-0.659366130829,-0.231499820948,0.998593724439
1554974691040310385,25,1554974691040049068,,-0.660614132881,-0.231941312551,0.889793437214
1554974691050801598,26,1554974691050344420,,-0.662098407745,-0.232551798224,0.778837659855
1554974691061128513,27,1554974691060649089,,-0.663671314716,-0.232953995466,0.674854628339
1554974691061285213,28,1554974691060691847,,-0.664990901947,-0.23348467052,0.558368774682
1554974691070323471,29,1554974691069947606,,-0.6665828228,-0.233992576599,0.445717637715
1554974691080767763,30,1554974691080288397,,-0.668165266514,-0.234412282705,0.331086086869
1554974691091129029,31,1554974691090655417,,-0.669832646847,-0.234965279698,0.219308846184
1554974691100413255,32,1554974691099956675,,-0.671491265297,-0.235217437148,0.102685842012
1554974691110834633,33,1554974691110374540,,-0.673238992691,-0.235401660204,-0.0111501445718
1554974691110964366,34,1554974691110409536,,-0.67491465807,-0.235610470176,-0.128441618173
1554974691120964555,35,1554974691120699002,,-0.676740288734,-0.235906556249,-0.253410212267
1554974691130547379,36,1554974691130063685,,-0.678469359875,-0.236190006137,-0.373479672964
1554974691140912757,37,1554974691140435391,,-0.680304706097,-0.236140310764,-0.489648704465
1554974691151223977,38,1554974691150774023,,-0.68226313591,-0.236203044653,-0.609090470515
1554974691160665584,39,1554974691160120340,,-0.684020936489,-0.236146703362,-0.730231363745
1554974691170923067,40,1554974691170494072,,-0.685916781425,-0.236038997769,-0.853964914749
1554974691171081326,41,1554974691170525167,,-0.687818408012,-0.235812172294,-0.976045695262
1554974691180246912,42,1554974691179748967,,-0.689465582371,-0.235698446631,-1.10396148942
1554974691190611712,43,1554974691190124990,,-0.691448867321,-0.235363900661,-1.22732735521
1554974691200919033,44,1554974691200480557,,-0.693123519421,-0.234932199121,-1.35275312407
1554974691211322941,45,1554974691210732235,,-0.694783866405,-0.234429359436,-1.48097646709
1554974691211333171,46,1554974691210767765,,-0.696270048618,-0.234005361795,-1.60932022225
1554974691220176693,47,1554974691219942873,,-0.697899341583,-0.233393192291,-1.73774433875
1554974691230387991,48,1554974691230127582,,-0.699622035027,-0.232853010297,-1.86755036985
1554974691240931666,49,1554974691240437146,,-0.701052248478,-0.232185572386,-1.99932346803
1554974691251216993,50,1554974691250746047,,-0.702551066875,-0.231556147337,-2.12792464579
1554974691260591557,51,1554974691260086225,,-0.703864872456,-0.230885833502,-2.25942340455
