1554371894.3910484,0.2555305063724518,0.007729687262326479,-1.7775708436965942,-0.004679630541679557,-0.0022240505154330886,0.001633486797160139
1554371894.400189,0.255620539188385,0.007667363155633211,-1.777583360671997,-0.005602936609979339,-0.0022838550717869856,-0.0012443233690728349
1554371894.4104495,0.2556151747703552,0.007767231669276953,-1.777561902999878,-0.0050344414962326806,-0.0015787052609121932,0.0010386270597346038
1554371894.4104838,0.2556573152542114,0.007697247434407473,-1.7776001691818237,-0.0054567487758665646,-0.0016780700148800757,-0.001754804219795671
1554371894.4207482,0.25561025738716125,0.0076824091374874115,-1.7775979042053223,-0.005595600856756638,-0.00224697823952374,-0.0009280837389128684
1554371894.4311204,0.2556018829345703,0.0076929861679673195,-1.7776033878326416,-0.005463342723464081,-0.001961318347803974,-0.001285261180448903
1554371894.4404821,0.255605012178421,0.007678202819079161,-1.7775789499282837,-0.005723286005068067,-0.002073722991666854,-0.0011451940563942994
1554371894.4508028,0.2554932236671448,0.007810434326529503,-1.7775993347167969,-0.00471138226245983,-0.0018656880766461915,0.004265824105625201
1554371894.450838,0.2555070221424103,0.007928156293928623,-1.7776318788528442,-0.0013320476573566418,-0.0006162066428871317,0.0007211292346716643
1554371894.4704845,0.25560763478279114,0.0076890974305570126,-1.7775883674621582,-0.00546807728328969,-0.002121931916886883,-0.0013736229069626373
1554371894.47052,0.2555526793003082,0.007815329357981682,-1.7775994539260864,-0.0046676519058421635,-0.0015678635456906548,0.0037384044094679702
1554371894.4808288,0.25565677881240845,0.007714699953794479,-1.7775787115097046,-0.005412129365376296,-0.0014385632408540861,-0.0018398257731040732
1554371894.4911933,0.2554920017719269,0.007816391065716743,-1.7776179313659668,-0.0017501116787930098,-0.001782865536750211,-0.004328511648922952
1554371894.5005295,0.25559723377227783,0.0078072198666632175,-1.7775611877441406,-0.005065016583364468,-0.0008339140268297095,0.0034334248564203045
1554371894.5108685,0.2556013762950897,0.007686269469559193,-1.7775888442993164,-0.005517490329797498,-0.002027940415320346,-0.0013186518022558578
1554371894.510903,0.25561630725860596,0.007680885028094053,-1.777590036392212,-0.005514622818240074,-0.002113612340065212,-0.0013179276383042365
1554371894.5212517,0.2556098997592926,0.0076826512813568115,-1.777590274810791,-0.005660987707546571,-0.0021782906401194057,-0.0010075202613504255
1554371894.530626,0.2555982172489166,0.0078116473741829395,-1.7775909900665283,-0.004804865443543081,-0.0009168282499033988,0.00253717056396544
1554371894.5409594,0.2555657625198364,0.007679177913814783,-1.7775790691375732,-0.005409858125262627,-0.002503425557840006,-0.0008187144553588508
1554371894.550203,0.2556472718715668,0.007716693915426731,-1.7775789499282837,-0.0054488582830885994,-0.0014027301766764745,-0.0020041473404508086
1554371894.5604553,0.25564882159233093,0.0076970565132796764,-1.7775850296020508,-0.005782576491232269,-0.001628789399009123,-0.0017460243501725744
1554371894.5604858,0.2556588649749756,0.007697783410549164,-1.7775709629058838,-0.005480424747283846,-0.0013940559697226994,-0.001339349007909016
